#{"t_start": 1769026024.4255803, "env_id": "None"}
r,l,t
-548.0,449,2624.143374
-536.0,437,2624.36191
-330.0,231,2631.154543
-355.0,256,2640.345803
-600.0,600,2642.358167
-346.0,347,2663.942367
-600.0,600,2672.91664
-600.0,600,2681.206297
-523.0,424,2689.227646
-600.0,600,2692.892791
-600.0,600,2693.436636
-35.0,36,2697.108878
-600.0,600,2700.544883
-600.0,600,2711.409347
-342.0,243,2717.084652
-319.0,220,2725.518425
-600.0,600,2732.784135
-245.0,146,2733.570281
-561.0,462,2734.121601
-133.0,34,2737.256729
-130.0,31,2737.479022
-122.0,23,2740.038219
-600.0,600,2741.315626
-550.0,451,2744.736866
-176.0,77,2750.35825
-600.0,600,2901.967726
-343.0,344,2916.12381
-600.0,600,2916.380561
-213.0,114,2929.728151
-600.0,600,2930.871679
-600.0,600,2938.27233
-600.0,600,2943.037093
-133.0,134,2945.187755
-600.0,600,2950.40545
-562.0,563,2951.596155
-153.0,54,2956.571135
-618.0,519,2961.941087
-277.0,178,2972.542729
-170.0,171,2982.156902
-86.0,87,2982.817951
-600.0,600,2986.163281
-519.0,420,2992.230549
-105.0,6,2992.903296
-600.0,600,3001.02488
-600.0,600,3008.587296
-310.0,211,3011.058461
-568.0,469,3011.956584
-600.0,600,3015.540515
-128.0,29,3018.600179
-370.0,271,3023.947968
-257.0,158,3026.209678
-531.0,432,3032.714496
-227.0,128,3033.051457
-600.0,600,3051.514333
-178.0,179,3053.558968
-576.0,477,3066.39626
-600.0,600,3069.908199
-185.0,86,3076.268377
-600.0,600,3079.447527
-519.0,420,3081.291873
-234.0,135,3091.756556
-600.0,600,3093.081189
-600.0,600,3095.52389
-263.0,164,3100.390698
-600.0,600,3120.222222
-600.0,600,3122.216244
-200.0,201,3123.23999
-480.0,481,3125.028359
-267.0,268,3126.144047
-316.0,317,3128.248325
-160.0,61,3135.464948
-155.0,156,3141.700865
-288.0,189,3148.044654
-600.0,600,3148.755566
-268.0,269,3156.145512
-180.0,81,3157.324353
-600.0,600,3162.137383
-474.0,375,3163.618575
-254.0,155,3166.631422
-275.0,276,3189.75913
-600.0,600,3192.208311
-109.0,10,3193.394145
-365.0,266,3193.502979
-122.0,23,3195.997181
-631.0,532,3203.171273
-696.0,597,3204.493436
-426.0,327,3204.606158
-192.0,193,3211.365947
-600.0,600,3225.604838
-284.0,285,3225.932123
-600.0,600,3232.857468
-269.0,270,3235.230027
-105.0,6,3235.906251
-131.0,32,3236.480606
-226.0,127,3250.533638
-600.0,600,3264.488671
-365.0,366,3267.46802
-600.0,600,3271.845022
-600.0,600,3273.291873
-600.0,600,3280.601623
-357.0,358,3292.113084
-600.0,600,3294.978769
-600.0,600,3306.037899
-287.0,288,3307.023388
-284.0,185,3313.569473
-112.0,113,3318.749821
-190.0,91,3323.357098
-194.0,95,3329.377708
-301.0,302,3329.377782
-600.0,600,3333.248991
-600.0,600,3336.198295
-670.0,571,3337.316419
-497.0,498,3337.555574
-442.0,343,3345.867956
-265.0,166,3348.473528
-336.0,237,3350.822017
-100.0,101,3357.265226
-345.0,246,3365.682806
-181.0,82,3366.620635
-249.0,150,3367.633785
-282.0,183,3369.323055
-76.0,77,3378.139873
-146.0,147,3383.627265
-516.0,417,3385.201938
-543.0,544,3395.401422
-600.0,600,3397.826439
-183.0,184,3398.94691
-111.0,12,3400.324438
-600.0,600,3404.805573
-358.0,359,3406.711215
-249.0,150,3412.616529
-117.0,18,3414.696007
-289.0,190,3419.635539
-532.0,433,3432.988612
-600.0,600,3436.237185
-64.0,65,3440.398436
-452.0,353,3440.8691
-600.0,600,3453.855619
-324.0,225,3462.446571
-204.0,205,3464.412317
-600.0,600,3604.052731
-600.0,600,3606.008652
-600.0,600,3613.972411
-600.0,600,3618.941382
-234.0,135,3634.818369
-600.0,600,3640.58261
-175.0,76,3643.780478
-348.0,349,3646.91901
-371.0,372,3647.72288
-659.0,560,3649.514138
-583.0,584,3661.252763
-600.0,600,3665.073666
-367.0,268,3681.621789
-279.0,180,3682.714725
-600.0,600,3685.470821
-206.0,207,3689.803489
-157.0,158,3701.686836
-555.0,556,3710.912731
-600.0,600,3713.173444
-106.0,7,3714.008697
-271.0,272,3714.637694
-271.0,272,3718.445011
-236.0,237,3718.595779
-600.0,600,3719.392117
-147.0,148,3719.917258
-600.0,600,3720.245153
-177.0,78,3723.537409
-144.0,145,3728.801121
-142.0,43,3733.888623
-132.0,133,3735.466137
-124.0,125,3738.518705
-186.0,187,3741.23776
-285.0,186,3742.329004
-217.0,118,3756.196691
-312.0,213,3760.730797
-191.0,192,3761.392753
-276.0,177,3762.257597
-152.0,53,3762.639625
-470.0,371,3763.029257
-109.0,10,3763.581164
-39.0,40,3767.832842
-40.0,41,3768.36799
-36.0,37,3768.368056
-107.0,8,3768.816435
-63.0,64,3769.512891
-209.0,110,3774.241696
-388.0,389,3780.625226
-96.0,97,3781.060777
-133.0,134,3784.668123
-652.0,553,3786.621446
-600.0,600,3786.727822
-70.0,71,3795.587766
-202.0,103,3797.368454
-158.0,159,3800.520568
-419.0,320,3806.990507
-56.0,57,3813.484143
-141.0,142,3814.1799
-267.0,168,3815.54584
-426.0,427,3825.425501
-440.0,341,3827.600774
-222.0,123,3828.124048
-113.0,114,3829.263506
-154.0,155,3832.681111
-390.0,291,3835.014896
-121.0,22,3835.384964
-107.0,8,3836.37842
-100.0,101,3837.831938
-486.0,487,3839.213718
-24.0,25,3839.620924
-600.0,600,3840.579944
-153.0,54,3846.534986
-151.0,152,3848.230982
-118.0,19,3848.859707
-171.0,172,3849.577041
-188.0,189,3863.332433
-322.0,223,3866.111023
-192.0,193,3871.026974
-79.0,80,3872.838092
-35.0,36,3877.158948
-67.0,68,3879.079494
-118.0,19,3879.324083
-112.0,13,3880.837148
-579.0,480,3895.048118
-222.0,123,3895.196064
-637.0,538,3899.302683
-600.0,600,3899.415772
-411.0,312,3903.088138
-139.0,40,3904.441173
-126.0,27,3906.469676
-209.0,110,3908.644646
-119.0,20,3910.850294
-52.0,53,3912.6603
-113.0,114,3913.168941
-154.0,155,3913.73044
-126.0,27,3916.502767
-600.0,600,3920.092962
-600.0,600,3920.764769
-67.0,68,3920.879186
-73.0,74,3928.928248
-70.0,71,3929.327503
-251.0,152,3932.144231
-155.0,56,3936.051491
-48.0,49,3937.984453
-289.0,290,3939.390694
-103.0,104,3941.605914
-600.0,600,3950.831934
-249.0,150,3953.974301
-50.0,51,3956.905591
-189.0,90,3967.760927
-534.0,435,3973.174322
-600.0,600,3983.266462
-353.0,254,3984.843838
-42.0,43,3988.435019
-600.0,600,3988.820706
-175.0,176,3989.226122
-139.0,40,3993.777152
-70.0,71,3997.652466
-77.0,78,3997.776255
-575.0,476,3998.918864
-568.0,569,4007.933837
-600.0,600,4010.366716
-137.0,38,4014.850153
-254.0,155,4017.47542
-90.0,91,4018.834033
-228.0,229,4020.900842
-171.0,72,4025.711884
-143.0,44,4030.974358
-87.0,88,4031.220927
-115.0,116,4032.389573
-153.0,54,4037.695349
-592.0,493,4043.58632
-600.0,600,4045.091202
-154.0,155,4049.821505
-400.0,301,4050.590952
-183.0,84,4053.639237
-333.0,234,4065.417423
-284.0,185,4067.174444
-600.0,600,4069.245357
-600.0,600,4069.374121
-136.0,37,4071.59636
-166.0,67,4073.547737
-130.0,31,4075.277903
-166.0,67,4077.102587
-119.0,20,4077.571632
-109.0,110,4082.4035
-196.0,97,4089.436657
-403.0,304,4090.176689
-116.0,117,4091.326339
-341.0,342,4091.566185
-29.0,30,4092.982869
-44.0,45,4095.401451
-133.0,34,4099.359415
-127.0,28,4102.579683
-600.0,600,4103.909776
-114.0,15,4104.369509
-123.0,124,4106.121783
-112.0,113,4106.251154
-600.0,600,4121.374889
-118.0,19,4123.557148
-110.0,111,4136.798939
-379.0,280,4139.716293
-600.0,600,4145.131709
-71.0,72,4145.579064
-115.0,16,4147.075783
-600.0,600,4153.824981
-66.0,67,4154.806192
-600.0,600,4162.474336
-182.0,83,4163.675512
-49.0,50,4169.692948
-63.0,64,4170.19411
-120.0,21,4172.615663
-600.0,600,4175.260883
-600.0,600,4175.756743
-600.0,600,4177.52563
-85.0,86,4180.111946
-97.0,98,4187.484567
-67.0,68,4188.498311
-391.0,292,4190.186595
-155.0,156,4288.03958
-72.0,73,4288.638057
-95.0,96,4292.646735
-142.0,43,4292.866718
-251.0,252,4297.602511
-85.0,86,4298.59079
-176.0,77,4301.780875
-600.0,600,4302.678038
-222.0,223,4305.135741
-110.0,111,4305.916369
-173.0,74,4307.139277
-41.0,42,4307.393668
-600.0,600,4308.204257
-226.0,127,4312.366394
-93.0,94,4317.151066
-111.0,112,4318.352591
-139.0,140,4323.623616
-74.0,75,4332.528207
-600.0,600,4335.307626
-51.0,52,4341.597432
-211.0,212,4342.166271
-217.0,218,4344.1836
-64.0,65,4349.211137
-76.0,77,4351.26147
-318.0,219,4369.78767
-184.0,185,4370.883693
-600.0,600,4372.523741
-183.0,184,4372.925399
-42.0,43,4375.281995
-132.0,33,4377.106642
-600.0,600,4378.58066
-600.0,600,4379.370804
-30.0,31,4380.651038
-58.0,59,4382.143162
-185.0,86,4382.915452
-600.0,600,4383.505753
-124.0,25,4385.24984
-32.0,33,4387.65151
-39.0,40,4390.365789
-132.0,133,4395.029891
-215.0,116,4397.469304
-642.0,543,4397.842681
-157.0,158,4398.91408
-261.0,162,4400.672993
-74.0,75,4409.436633
-199.0,200,4411.840888
-149.0,150,4415.712331
-105.0,106,4422.36299
-262.0,263,4428.849082
-45.0,46,4434.29137
-109.0,10,4435.543996
-600.0,600,4443.780696
-537.0,438,4447.776925
-353.0,354,4455.041361
-158.0,59,4462.276788
-600.0,600,4463.253383
-600.0,600,4471.587679
-256.0,157,4482.173873
-600.0,600,4488.607637
-484.0,385,4490.726824
-103.0,4,4491.21612
-467.0,368,4492.710671
-600.0,600,4495.443442
-151.0,152,4500.812742
-439.0,340,4503.559411
-662.0,563,4504.489076
-305.0,306,4509.27031
-210.0,111,4509.402544
-44.0,45,4515.060246
-206.0,107,4518.1859
-138.0,139,4526.596135
-431.0,332,4529.906836
-198.0,99,4530.270264
-74.0,75,4538.875126
-101.0,102,4551.206214
-369.0,370,4559.967895
-83.0,84,4561.628842
-124.0,25,4564.542336
-600.0,600,4564.892751
-600.0,600,4566.278023
-600.0,600,4574.444705
-116.0,17,4576.548547
-136.0,137,4576.65446
-600.0,600,4577.230562
-146.0,147,4584.308604
-98.0,99,4588.988415
-342.0,243,4594.030742
-600.0,600,4598.940836
-690.0,591,4601.416599
-224.0,225,4603.223602
-71.0,72,4607.619727
-449.0,350,4618.567577
-97.0,98,4619.59073
-295.0,196,4625.422438
-109.0,110,4632.916257
-129.0,30,4636.529306
-600.0,600,4636.870626
-150.0,151,4636.870694
-108.0,109,4638.59772
-147.0,48,4642.991064
-605.0,506,4645.334149
-70.0,71,4653.882884
-139.0,140,4659.541653
-600.0,600,4661.240483
-600.0,600,4666.374126
-60.0,61,4673.594504
-600.0,600,4675.531231
-429.0,330,4676.031699
-58.0,59,4683.283987
-90.0,91,4694.366452
-581.0,482,4696.503242
-197.0,198,4697.679903
-22.0,23,4699.233333
-122.0,23,4701.971081
-600.0,600,4709.029761
-251.0,152,4712.58355
-145.0,146,4719.571043
-139.0,40,4724.513793
-600.0,600,4725.932165
-156.0,157,4728.181256
-123.0,24,4728.852114
-600.0,600,4731.71814
-169.0,70,4732.783574
-600.0,600,4733.452865
-120.0,21,4735.203821
-57.0,58,4740.361153
-74.0,75,4740.58151
-116.0,117,4742.726704
-133.0,34,4746.663
-600.0,600,4747.709622
-278.0,179,4749.340014
-110.0,11,4750.722143
-139.0,140,4751.919015
-107.0,108,4753.335957
-52.0,53,4756.793823
-477.0,378,4757.728554
-52.0,53,4758.177791
-223.0,124,4762.539009
-77.0,78,4767.181822
-94.0,95,4768.340526
-600.0,600,4769.475293
-41.0,42,4772.070541
-34.0,35,4773.532634
-154.0,55,4774.693246
-281.0,182,4775.066473
-52.0,53,4779.878226
-94.0,95,4783.535549
-60.0,61,4787.214785
-456.0,357,4789.183538
-128.0,29,4790.656968
-243.0,144,4792.02838
-127.0,128,4798.898045
-323.0,324,4801.470363
-102.0,103,4804.627155
-544.0,545,4805.680294
-222.0,123,4805.680363
-63.0,64,4806.58869
-193.0,94,4816.075281
-238.0,239,4818.329073
-122.0,123,4820.441062
-67.0,68,4826.289736
-600.0,600,4830.193168
-114.0,15,4832.04452
-606.0,507,4836.020823
-260.0,261,4836.929492
-139.0,140,4837.205801
-130.0,31,4839.908728
-66.0,67,4840.143553
-221.0,122,4840.975377
-163.0,64,4847.469767
-108.0,9,4848.629766
-182.0,83,4858.660535
-481.0,482,4859.372136
-132.0,33,4863.343174
-194.0,195,4863.608184
-152.0,53,4865.049233
-353.0,254,4867.73854
-52.0,53,4871.784394
-43.0,44,4873.327364
-600.0,600,4879.521689
-64.0,65,4887.384981
-600.0,600,4888.896442
-132.0,133,4966.298795
-69.0,70,4974.685228
-644.0,545,4983.949988
-600.0,600,4987.061438
-75.0,76,4996.349461
-29.0,30,4999.828412
-187.0,88,5009.878968
-600.0,600,5012.612537
-598.0,599,5012.731099
-111.0,12,5014.052074
-376.0,277,5017.003262
-600.0,600,5020.751871
-184.0,85,5024.209467
-138.0,39,5025.173498
-456.0,457,5028.973081
-58.0,59,5032.055274
-600.0,600,5035.569418
-300.0,201,5036.741808
-600.0,600,5037.082171
-170.0,171,5056.05935
-345.0,346,5058.140116
-268.0,269,5061.242619
-218.0,219,5062.849002
-356.0,257,5068.058541
-204.0,105,5076.140754
-64.0,65,5076.267297
-377.0,378,5078.36533
-177.0,178,5080.51272
-118.0,19,5080.749859
-600.0,600,5082.658511
-110.0,111,5089.992336
-118.0,119,5094.634901
-600.0,600,5096.708574
-123.0,24,5097.460102
-48.0,49,5103.303347
-87.0,88,5107.279037
-434.0,435,5109.01978
-102.0,3,5109.391001
-132.0,33,5113.337959
-106.0,107,5116.182523
-95.0,96,5118.662088
-114.0,115,5132.528184
-600.0,600,5134.06833
-600.0,600,5148.819938
-612.0,513,5151.986249
-394.0,295,5152.385073
-600.0,600,5153.420894
-173.0,174,5154.356224
-600.0,600,5155.281959
-26.0,27,5156.78264
-39.0,40,5157.319405
-326.0,227,5162.259809
-66.0,67,5162.486352
-81.0,82,5166.296931
-141.0,142,5168.955665
-62.0,63,5169.573843
-99.0,100,5174.473325
-263.0,164,5176.993791
-52.0,53,5183.065591
-256.0,157,5184.937519
-600.0,600,5185.744291
-143.0,144,5186.597486
-143.0,44,5191.658726
-499.0,400,5196.136781
-100.0,101,5197.253793
-110.0,11,5197.396557
-68.0,69,5205.541329
-212.0,213,5207.69915
-123.0,24,5208.470697
-43.0,44,5213.403932
-493.0,394,5214.869653
-25.0,26,5216.363356
-85.0,86,5217.534903
-150.0,51,5222.107421
-600.0,600,5225.199425
-54.0,55,5228.601646
-318.0,219,5240.064676
-100.0,101,5240.179011
-600.0,600,5243.637411
-64.0,65,5247.690076
-166.0,67,5248.02052
-61.0,62,5250.837624
-613.0,514,5250.957311
-600.0,600,5254.390519
-85.0,86,5261.281876
-131.0,132,5263.684282
-260.0,161,5266.844297
-600.0,600,5267.339931
-39.0,40,5272.464842
-197.0,98,5275.915321
-125.0,26,5279.067301
-63.0,64,5280.208802
-600.0,600,5288.36952
-221.0,122,5293.309563
-600.0,600,5296.293674
-274.0,175,5314.127118
-413.0,314,5317.332684
-600.0,600,5322.603092
-600.0,600,5326.037634
-117.0,18,5328.110777
-139.0,140,5330.545741
-78.0,79,5331.824545
-600.0,600,5332.721886
-177.0,178,5338.135731
-600.0,600,5338.135822
-87.0,88,5342.056728
-38.0,39,5342.636542
-184.0,85,5348.045683
-276.0,177,5348.773258
-167.0,68,5355.985085
-77.0,78,5357.992648
-600.0,600,5359.154192
-130.0,31,5359.861241
-287.0,288,5366.846164
-600.0,600,5367.197762
-334.0,335,5370.230473
-74.0,75,5375.670394
-110.0,111,5383.117166
-245.0,246,5386.954966
-142.0,43,5387.920361
-254.0,255,5389.538845
-41.0,42,5394.307714
-73.0,74,5395.148204
-113.0,14,5396.768008
-328.0,329,5397.203236
-88.0,89,5397.886094
-498.0,499,5400.191318
-79.0,80,5406.432199
-93.0,94,5407.600425
-600.0,600,5412.680223
-151.0,152,5417.955006
-101.0,102,5419.488746
-344.0,245,5422.642116
-357.0,258,5427.694083
-105.0,106,5429.911284
-322.0,223,5432.1147
-37.0,38,5434.180423
-600.0,600,5435.983433
-172.0,73,5440.22581
-48.0,49,5441.536937
-198.0,199,5442.012374
-600.0,600,5444.285114
-131.0,32,5448.062716
-88.0,89,5452.427847
-104.0,105,5452.542945
-114.0,115,5455.061728
-390.0,391,5457.535949
-327.0,328,5460.478326
-53.0,54,5461.558285
-194.0,95,5464.005952
-129.0,30,5464.134523
-195.0,96,5469.110645
-210.0,211,5473.164111
-388.0,389,5473.164184
-252.0,153,5479.319004
-164.0,65,5480.311288
-143.0,144,5480.667796
-105.0,6,5481.373508
-181.0,82,5482.236017
-34.0,35,5483.302762
-119.0,20,5483.661939
-121.0,22,5485.890016
-148.0,149,5486.126839
-62.0,63,5490.774401
-39.0,40,5495.270072
-288.0,289,5496.955609
-600.0,600,5503.424202
-214.0,215,5509.798867
-600.0,600,5521.25699
-218.0,119,5534.608822
-491.0,392,5539.371972
-421.0,322,5539.649913
-373.0,274,5540.948439
-600.0,600,5547.806567
-600.0,600,5549.694112
-84.0,85,5550.286403
-600.0,600,5553.45509
-37.0,38,5632.047587
-143.0,144,5633.829404
-25.0,26,5634.555929
-661.0,562,5638.425027
-295.0,196,5639.640362
-275.0,276,5644.15738
-224.0,125,5649.231768
-152.0,153,5650.018676
-91.0,92,5654.628274
-309.0,210,5658.300106
-83.0,84,5658.841597
-275.0,176,5658.841664
-124.0,25,5661.809845
-143.0,144,5666.839106
-75.0,76,5667.318172
-139.0,140,5671.170503
-83.0,84,5671.821332
-113.0,14,5672.903056
-503.0,404,5673.01597
-569.0,470,5683.54197
-137.0,138,5689.205433
-105.0,106,5695.795327
-333.0,234,5700.668967
-115.0,16,5702.694081
-68.0,69,5704.255132
-571.0,572,5707.066997
-152.0,153,5707.309224
-410.0,311,5708.620394
-39.0,40,5713.478843
-64.0,65,5714.914627
-112.0,13,5716.387969
-146.0,147,5721.64116
-537.0,538,5722.701688
-140.0,41,5726.53248
-120.0,121,5730.732345
-157.0,158,5732.109109
-64.0,65,5734.014176
-600.0,600,5737.680328
-600.0,600,5738.134988
-65.0,66,5739.667968
-316.0,317,5744.754541
-126.0,27,5747.838879
-331.0,232,5749.901678
-138.0,139,5750.379579
-123.0,124,5752.841999
-124.0,125,5754.560839
-148.0,149,5755.383859
-67.0,68,5758.409968
-90.0,91,5760.689562
-173.0,74,5761.57768
-34.0,35,5764.728511
-77.0,78,5767.660511
-195.0,196,5771.205305
-145.0,146,5772.831401
-600.0,600,5773.64995
