#{"t_start": 1768953343.4971309, "env_id": "None"}
r,l,t
1.3323054,600,3465.437448
-2.0330594,600,3465.437503
1.4094826,600,3474.812392
0.493457,600,3475.760914
-0.5702523,600,3478.700742
0.113204755,600,3492.505821
-0.6157123,600,3493.48962
-1.7098548,600,3497.047904
0.061113406,600,3523.474698
-0.7906273,600,3523.942533
0.44674167,600,3525.359268
-1.0855296,600,3535.863613
0.23987684,600,3537.431309
-0.22216621,600,3537.431368
-2.195245,600,3546.855679
1.2277713,600,3547.801615
-0.911526,600,3550.664651
1.3612529,600,3564.585325
-1.4090371,600,3565.564177
-2.9391282,600,3569.242144
-1.6593992,600,3596.098312
-0.17964609,600,3596.607364
-2.201915,600,3598.070534
-0.8571219,600,3608.419321
2.9367805,600,3609.905375
-0.41716775,600,3609.905431
-0.28360295,600,3619.455739
-1.3477306,600,3620.437837
-0.7667982,600,3623.426688
-1.7098509,600,3637.190231
-1.8316298,600,3638.211636
0.46896863,600,3641.760274
-0.7481522,600,3668.295556
-0.42849234,600,3668.790447
-0.5278894,600,3670.292167
-0.24730408,600,3680.625143
-0.04522349,600,3682.125262
0.47835776,600,3682.125324
-0.13064815,600,3691.640909
0.36586624,600,3692.510302
0.30175748,600,3695.621543
0.39505902,600,3709.52985
1.6681784,600,3710.483598
-3.3182552,600,3714.12628
-5.421661,600,3741.040157
-5.0861645,600,3741.523232
-5.949635,600,3742.943909
-10.926609,248,3744.185296
-10.044583,12,3744.419043
-2.226046,600,3753.431527
-1.7041295,600,3754.954707
-4.7939487,600,3754.954774
-3.6674175,600,3764.42374
-0.98914194,600,3765.328626
-0.8607404,600,3768.445558
-1.5396614,600,3782.350898
-1.5396397,600,3783.361992
13.025528,488,3800.770959
2.970312,600,4010.266012
3.8932903,600,4013.365426
-5.2856445,600,4013.61455
-2.106051,600,4022.179308
1.6832981,600,4023.732484
-3.4045794,600,4023.732552
-2.42557,600,4032.944143
-0.54841214,600,4033.95381
-0.7691866,600,4036.867409
-0.7571554,600,4050.642649
0.7047261,600,4051.620566
-12.131392,91,4062.258152
-8.198309,600,4068.6439
-13.207884,484,4071.010572
-4.2004476,600,4081.569031
-1.3557717,600,4084.65867
-2.1170042,600,4093.66609
-8.108803,600,4095.295144
-8.641135,600,4095.295199
-7.8485527,600,4104.555984
-0.12320057,600,4105.486017
-1.6382003,600,4108.482203
-0.80687785,600,4122.289823
1.9813725,600,4134.12227
-2.525322,600,4140.534348
-1.6477185,600,4143.060168
-9.63774,346,4146.2291
-1.9451838,600,4153.696907
-2.0485446,600,4156.755983
-0.8629514,600,4165.837259
-2.585115,600,4167.36492
-0.6936852,600,4167.364995
1.587917,600,4177.824716
-1.5163802,600,4180.82963
-1.818494,600,4194.547801
-0.7236277,600,4206.452585
2.0573213,600,4212.750003
0.5523679,600,4215.201982
-0.43424663,600,4218.399387
-0.7776677,600,4225.950487
-0.4857097,600,4229.193897
-2.259135,600,4238.137258
-0.65400136,600,4239.679364
-1.8714691,600,4239.679427
1.0701066,600,4250.110172
-0.11939706,600,4253.068482
-1.0954928,600,4266.989352
-0.3008767,600,4278.962553
-0.2213894,600,4285.267833
-1.9138197,600,4287.667088
-0.1875494,600,4290.878678
-0.9280829,600,4298.352405
-1.3370544,600,4301.485631
0.6768288,600,4310.454717
1.8171675,600,4312.091999
-1.0311272,600,4312.092061
-1.9562511,600,4322.70674
-1.94786,600,4325.689447
0.2720483,600,4339.639287
1.5790845,600,4351.667891
-1.2018824,600,4358.098473
2.252833,600,4360.477302
-3.2658458,600,4363.673277
2.6246843,600,4371.223087
0.023331242,600,4374.474224
0.6995702,600,4383.344403
-0.2302931,600,4384.897267
0.8986349,600,4384.897326
1.0832963,600,4395.351808
0.3565194,600,4398.317724
0.59491754,600,4412.313784
-0.6490044,600,4424.245192
0.64166534,600,4430.654964
-1.6573808,600,4433.123313
0.16342922,600,4436.235169
-0.73658514,600,4443.717133
-0.15102807,600,4446.924011
-0.7694261,600,4455.991325
1.0906429,600,4457.562792
0.92047095,600,4457.562849
0.2170277,600,4467.966129
-0.8276504,600,4470.977785
0.07035936,600,4484.965803
-0.36773014,600,4496.786351
-0.82685524,600,4503.176859
0.29008085,600,4505.553149
-0.28861463,600,4508.616391
0.14630328,600,4516.175417
-0.17953642,600,4519.40413
0.71252644,600,4528.208818
-0.98114794,600,4529.77461
0.6666547,600,4529.774669
0.46296942,600,4540.117785
0.25981885,600,4543.082316
0.09850348,600,4556.892365
-0.61729294,600,4568.768029
-0.91363645,600,4575.122648
1.213969,600,4577.544049
-10.218649,26,4580.667761
-0.28943896,600,4580.667819
-9.650048,53,4581.499468
0.18511032,600,4588.099879
0.0868056,600,4591.291228
0.62515813,600,4600.347691
0.24099015,600,4601.88651
0.22656155,600,4601.886569
-0.13575332,600,4804.452751
-0.13594931,600,4807.371796
0.1800065,600,4821.262921
-0.8177188,600,4833.216725
-0.5302332,600,4845.106377
1.0008848,600,4845.10644
-0.5795646,600,4845.984077
-0.7196095,600,4852.783375
-0.642983,600,4855.980034
0.099827446,600,4865.022577
2.1121116,600,4866.553016
-1.297159,600,4866.553095
1.1519231,600,4876.846995
-2.8005939,600,4879.939142
-0.9220138,600,4893.896075
-3.3603022,600,4906.033156
-0.9720868,600,4917.946458
-1.7799461,600,4917.946532
1.2171456,600,4918.811923
-9.357973,528,4919.85322
-0.57559055,600,4925.389447
0.92057127,600,4937.632654
0.5717772,600,4939.203092
-1.1144602,600,4939.203155
-2.8273027,600,4949.621765
-1.6215565,600,4952.592203
-1.4862952,600,4966.599104
-0.20209832,600,4978.516628
0.71026194,600,4990.484466
-1.0024874,600,4990.484537
-1.4649457,600,4991.262845
1.8198016,600,4992.376694
0.7049708,600,4997.844198
-0.054878477,600,5009.862722
0.742701,600,5011.45582
-1.0220652,600,5011.455882
-0.98039985,600,5021.879522
0.75140417,600,5024.945168
-1.079939,600,5038.526697
0.16233905,600,5050.471909
0.2473567,600,5062.409871
0.54013103,600,5062.409937
1.0229733,600,5063.31041
-0.9053661,600,5064.460849
-0.087433524,600,5070.085036
-0.97113305,600,5082.245587
0.1946611,600,5083.788003
-0.178959,600,5083.788064
-0.53243715,600,5094.256636
-0.7231546,600,5097.170594
0.43284675,600,5111.073435
-0.061551373,600,5123.08817
-1.0592139,600,5134.800015
-1.074316,600,5134.800098
-0.43024373,600,5135.614626
-0.5534504,600,5136.750337
0.0391312,600,5142.232306
1.147162,600,5154.348636
-0.36921284,600,5155.940377
0.6473438,600,5155.94044
-0.023149876,600,5166.294397
0.3834793,600,5169.319895
0.20673892,600,5183.067628
-0.02267173,600,5194.912775
11.142764,281,5200.018073
-1.0282577,600,5206.8974
-0.72500706,600,5206.897464
-0.5882837,600,5207.703935
-1.1215028,600,5208.787937
-0.51245487,600,5214.325162
0.4464299,600,5226.542239
-0.5136094,600,5228.130457
-0.8699017,600,5228.130524
0.42167524,600,5241.330148
-0.9054282,600,5255.229932
0.24645191,600,5266.940089
0.03497978,600,5272.015562
0.17053083,600,5278.858941
0.08541683,600,5278.859003
-0.4305585,600,5279.722984
-0.8638208,600,5280.833707
0.4343315,600,5286.447757
0.67667,600,5298.668771
0.13109978,600,5300.193262
0.7499472,600,5300.193337
-0.39677954,600,5313.631566
0.18398584,600,5327.374057
0.400057,600,5339.126902
-0.32919228,600,5344.128784
0.19650234,600,5351.144703
0.37190533,600,5351.144766
-0.5127428,600,5351.944883
-1.0055637,600,5353.005504
0.49025193,600,5358.561545
0.7378125,600,5370.857002
-0.56501275,600,5372.406445
0.41557205,600,5372.406507
-0.76166296,600,5385.626628
0.7218849,600,5591.896821
-2.0262804,600,5603.421441
1.2807603,600,5608.514313
1.6284088,600,5615.396096
-0.045797035,600,5615.396161
0.20595759,600,5616.234182
-1.2967877,600,5617.312691
-0.16387218,600,5622.631669
0.681729,600,5634.863905
-1.5521979,600,5636.407996
0.80129987,600,5636.408057
-1.4891067,600,5649.520892
-0.8907189,600,5663.379694
-2.0143864,600,5675.267112
-1.3623867,600,5680.341962
2.4678493,600,5687.158667
-1.2937784,600,5687.158745
-1.4816401,600,5687.963658
2.5652473,600,5688.984129
-10.464188,215,5689.127634
-3.6863022,600,5694.58337
-0.61933064,600,5706.687508
-0.42168197,600,5708.290381
0.30772993,600,5708.290437
1.5787253,600,5721.807481
12.904177,234,5736.494415
-3.7895648,600,5747.526337
10.968046,28,5750.898334
-1.6863378,600,5752.582566
2.2462773,600,5759.563382
0.021932425,600,5759.563459
-0.34251475,600,5760.402205
-0.5188897,600,5761.506923
-3.9362724,600,5761.625632
-3.9200912,600,5767.010449
-11.871495,80,5771.109014
-0.020092892,600,5778.975718
-0.98435146,600,5780.487387
1.6182522,600,5793.808361
0.74818295,600,5808.813234
-0.0132439975,600,5822.991682
-1.953612,600,5824.679008
0.23039654,600,5831.35272
-0.5200645,600,5831.352783
-0.8279999,600,5832.182079
-0.5338029,600,5833.186375
-1.4871973,600,5838.730737
1.8120666,600,5842.991228
-10.455083,205,5849.090257
-9.507419,153,5849.641721
-10.453066,58,5849.904016
1.9469124,600,5850.923946
-11.651542,167,5851.406179
-9.043235,152,5851.549969
1.1504714,600,5852.52325
1.199137,600,5865.908504
-11.337263,158,5870.578031
-11.204042,186,5873.827882
-1.1224495,600,5880.716518
-8.929432,404,5880.836449
13.652922,375,5894.599708
0.676828,600,5894.71016
3.3697243,600,5910.654725
-9.539654,312,5918.10633
-1.9484409,600,5921.220527
2.2554388,600,5922.100811
1.72154,600,5923.100722
-3.7528625,600,5924.688362
1.6698428,600,5938.069006
-11.829613,171,5938.875182
0.642454,600,5942.718897
-0.5975556,600,5946.134451
-2.315775,600,5953.100606
-8.259084,159,5958.230483
-0.8110572,600,5967.463464
0.99582154,600,5967.578668
-10.013312,258,5969.430021
-1.8182737,600,5983.523782
0.96738076,600,5993.857656
0.2770869,600,5994.750116
1.0157423,600,5995.699668
-3.2987015,600,5997.256394
10.802326,451,5997.37664
-7.656129,393,6000.399731
-11.18247,492,6017.48094
-3.6932075,600,6018.507715
-3.1737568,600,6039.544902
-2.2669842,600,6039.655382
-1.2347218,600,6041.598259
-0.6849607,600,6055.680518
0.16207078,600,6066.259991
0.9811009,600,6067.143483
-0.109624006,600,6068.115854
0.21505158,600,6069.738081
-0.58233494,600,6069.870544
-10.311785,252,6070.20787
-10.261478,19,6070.430267
-2.9965024,600,6072.969436
-12.051792,462,6073.444174
-9.989786,31,6073.575279
-3.2191825,600,6090.832715
-0.9746765,600,6112.168131
-1.230332,600,6114.062245
-2.7411194,600,6128.33838
2.195034,600,6138.674638
-3.5157623,600,6139.510992
3.2517383,600,6142.062156
0.794988,600,6142.563477
-2.1206431,600,6142.820451
-2.5083601,600,6145.36011
3.4802396,600,6145.828104
-1.8311325,600,6145.943635
0.9898898,600,6163.518751
0.84199315,600,6184.835305
-0.0014657899,600,6186.649951
2.6393502,600,6398.256807
2.1064904,600,6408.529105
0.22932659,600,6409.36205
0.28819126,600,6411.981817
-6.3549914,600,6412.435563
-0.7200623,600,6412.663396
0.46862817,600,6415.099841
2.6480088,600,6415.556771
1.1171216,600,6415.67255
-7.2369485,600,6433.140322
-5.5099483,600,6454.550242
12.9816475,355,6454.811741
-4.038355,600,6456.480751
-5.203295,600,6470.568578
11.631655,175,6475.853863
-5.4797077,600,6480.922439
-5.8968544,600,6481.74978
-1.0289271,600,6484.680727
1.7033838,600,6484.90416
0.77557844,600,6487.448695
-0.06856214,600,6487.952009
-1.3808738,600,6488.077953
-8.079339,352,6496.903155
-3.575355,600,6505.57324
-1.398805,600,6528.798057
-0.2793555,600,6542.904615
-0.1675239,600,6548.105203
-0.6868072,600,6553.166284
1.132035,600,6554.001933
2.411796,600,6557.072427
-0.90362895,600,6557.286337
-1.5539553,600,6559.767632
-0.62503856,600,6560.271963
0.16093382,600,6560.391537
-4.01691,600,6569.214704
-0.57916796,600,6577.875362
12.438348,333,6594.322177
-4.271426,600,6601.193068
-10.077498,584,6613.417912
-2.669711,600,6620.705181
-1.8523351,600,6625.744905
-15.372605,555,6627.497435
-1.5715905,600,6629.570538
-2.241166,600,6629.799203
2.0711408,600,6632.249827
0.041910894,600,6632.848912
-11.5849905,80,6636.980268
-5.085983,600,6641.693152
-0.5795749,600,6650.457124
-3.0263555,600,6666.476432
0.24769308,600,6673.274754
0.7477214,600,6685.314361
-1.8274947,600,6692.572628
0.67679536,600,6697.678657
-0.06391035,600,6701.493613
-0.5257211,600,6701.744723
-10.074301,515,6703.450234
-2.7763891,600,6704.311815
-0.92545813,600,6704.926872
-0.5722883,600,6709.180479
0.29409033,600,6722.430292
-0.8292999,600,6738.724329
14.477829,342,6743.10357
-0.71466815,600,6745.70138
3.4555948,600,6757.894304
2.7497165,600,6765.089701
0.78808737,600,6770.302109
-2.9561002,600,6774.183635
1.4885235,600,6776.039488
-4.254806,600,6776.788891
3.7701983,600,6777.372422
-0.39010215,600,6781.427108
-8.633545,498,6782.575024
-8.606164,198,6805.299644
1.7157904,600,6811.111317
0.080768,600,6815.469021
3.3750856,600,6817.876435
-2.0556545,600,6829.916487
-3.1822999,600,6837.041034
-4.140626,600,6842.230218
-0.53911614,600,6846.07306
1.0600585,600,6848.07981
0.73221403,600,6848.879623
0.49520814,600,6849.43342
-0.12521341,600,6854.668026
-9.398633,426,6856.496327
-7.6323447,281,6882.000191
-1.5626669,600,6883.270494
-2.0434813,600,6887.658818
-2.1979387,600,6890.252645
2.5107634,600,6902.166968
-1.0154,600,6909.273066
-0.16755961,600,6914.288364
-2.686488,600,6918.158028
1.5594642,600,6920.885874
-3.028729,600,6921.492944
1.066398,600,6926.597683
-1.8163074,600,6928.377441
0.21129051,600,6953.95804
-1.9024267,600,6955.235634
0.07293913,600,6959.653033
1.955535,600,6962.246373
-4.0162497,600,6974.612846
1.1863059,600,6981.889825
-0.7782904,600,6987.040183
-3.4793985,600,7177.307787
-1.340371,600,7179.884778
-2.6596756,600,7180.434263
-0.958438,600,7185.346147
1.4458804,600,7187.010675
0.05709531,600,7212.209873
-2.3067462,600,7213.554275
2.1134555,600,7217.850518
2.10578,600,7220.383501
2.5634265,600,7232.49554
0.7538162,600,7239.634481
-0.22405423,600,7244.729051
-0.29622898,600,7248.505516
2.4349132,600,7251.3322
0.6278416,600,7251.938758
0.57371914,600,7257.277498
0.50447595,600,7259.155757
1.633693,600,7284.879067
1.6967407,600,7286.193011
-8.574989,577,7287.832126
0.88038963,600,7293.281965
-9.812884,400,7300.365668
0.41165575,600,7305.595071
2.5681262,600,7312.82271
-0.6194002,600,7317.89577
-0.64697707,600,7321.762103
12.948507,140,7322.465588
0.49579406,600,7325.119809
-0.20402083,600,7330.34364
-4.205146,600,7332.148488
14.274261,381,7334.034534
-12.737785,198,7346.435277
0.021913966,600,7357.631409
-3.8743083,600,7358.898242
-2.6256456,600,7365.63191
-10.301605,375,7370.215946
-9.119586,422,7372.544822
